"In union","ISO code","Country","MW_1549_1970","MW_1549_1971","MW_1549_1972","MW_1549_1973","MW_1549_1974","MW_1549_1975","MW_1549_1976","MW_1549_1977","MW_1549_1978","MW_1549_1979","MW_1549_1980","MW_1549_1981","MW_1549_1982","MW_1549_1983","MW_1549_1984","MW_1549_1985","MW_1549_1986","MW_1549_1987","MW_1549_1988","MW_1549_1989","MW_1549_1990","MW_1549_1991","MW_1549_1992","MW_1549_1993","MW_1549_1994","MW_1549_1995","MW_1549_1996","MW_1549_1997","MW_1549_1998","MW_1549_1999","MW_1549_2000","MW_1549_2001","MW_1549_2002","MW_1549_2003","MW_1549_2004","MW_1549_2005","MW_1549_2006","MW_1549_2007","MW_1549_2008","MW_1549_2009","MW_1549_2010","MW_1549_2011","MW_1549_2012","MW_1549_2013","MW_1549_2014","MW_1549_2015","MW_1549_2016","MW_1549_2017","MW_1549_2018","MW_1549_2019","MW_1549_2020","MW_1549_2021","MW_1549_2022","MW_1549_2023","MW_1549_2024","MW_1549_2025","MW_1549_2026","MW_1549_2027","MW_1549_2028","MW_1549_2029","MW_1549_2030"
1,417,"Kyrgyzstan",471181.9955,484989.0735,496491.3084,506900.5776,516519.125,525039.3796,533635.6196,540718.2426,549023.3617,558196.1409,568321.6454,580109.5957,592729.8773,606977.7947,622147.7739,634939.0923,647735.2967,659499.9736,670833.9609,682341.285,690319.3448,698013.4544,709141.3535,717140.5424,719603.9693,741375.8605,763083.7321,785234.2389,806328.1662,826996.2645,845862.6461,859617.334,873811.8528,888196.808,905830.7709,924046.8026,939437.2612,954837.4426,964606.7076,976772.7823,990895.3366,997634.215,1005799.476,1015109.8092,1024547.6804,1034779.8002,1046327.4486,1058220.9306,1068224.357,1076334.6605,1083149.6758,1094613.686,1103256.0882,1112490.0022,1121545.4837,1130843.4748,1139690.0533,1148193.564,1158269.0066,1168613.1918,1180056.7939
1,418,"Lao People's Democratic Republic",407592.7418,416873.1222,426503.7765,436425.0198,446358.2015,454850.6327,461794.0818,466595.9364,470143.0982,473890.878,479139.1034,486755.743,496839.4931,509022.5004,522534.7213,537145.2688,552900.3457,569612.1947,587173.8822,605526.0715,624460.5572,643597.1728,662738.2605,681868.4961,701021.1827,720033.4906,735093.8155,749799.1164,764685.6866,779978.1899,795781.6751,810850.9524,826426.2495,842440.3662,858870.9758,875280.5858,895607.3071,917017.2739,938510.692,959857.8108,980649.0691,1001109.942,1020871.3662,1039825.5521,1058039.4478,1075271.0696,1094937.7802,1114876.7555,1134411.6369,1153774.9416,1173347.238,1193024.7647,1211569.8912,1228784.6969,1245306.3982,1261231.2148,1276678.1671,1291383.7238,1304771.8825,1317131.5992,1328409.3427
1,422,"Lebanon",304365.9298,312834.6027,322031.0007,330690.46,339547.8412,348011.526,357681.2558,456395.7021,468427.1979,387990.5561,397935.3669,409083.5934,420010.0952,428326.5134,438067.308,449630.4347,461714.1653,478823.2042,491330.243,503680.7629,516785.9571,529373.726,543489.3885,557461.838,570821.1746,584126.0149,598208.6158,612272.7324,625958.1001,638541.3833,650814.0538,659783.0275,668310.3011,673885.0387,682814.7192,692087.1464,700335.9467,711920.5621,723713.6313,731349.1352,738294.7027,739002.2028,745674.0961,769792.3239,882132.2893,932145.4791,897179.67,859996.0867,820597.7626,779411.857,737057.8961,717512.566,697941.0698,669704.1927,637904.8449,607408.6209,579145.8946,553722.0186,533178.7997,515126.0951,499939.8054
1,426,"Lesotho",168477.5589,172228.7066,176346.4092,180835.0595,185723.3991,191002.1903,196528.8321,201091.8277,203776.2323,207030.9831,210479.6179,214135.7593,217942.7478,221891.2116,225936.1872,230048.6399,235677.8516,244707.4913,248507.2771,251916.2098,255209.7429,258575.8004,261975.0062,265361.6286,268649.8861,272063.441,275424.4838,278325.8643,280719.5626,282063.0989,282309.3138,282724.7556,282253.8044,281207.9592,279538.9394,277434.4482,276066.3018,277261.5442,276191.4978,278372.425,280558.9899,282489.4725,284303.4071,286369.445,288696.8108,291571.9752,295308.6041,299590.8128,304375.8019,309142.5945,313825.839,319369.2539,324699.956,329975.1544,335235.9274,340021.7212,344430.5301,348799.9627,353227.885,357499.528,361317.7332
1,428,"Latvia",407459.7582,410128.907,411834.6044,412614.322,412765.3005,413532.4228,414102.5271,414568.3494,415415.4228,416633.3467,418540.5301,420677.3393,422899.2743,424996.8939,427022.9739,428611.6105,428838.5344,427918.2269,425735.7701,422668.4565,415166.7632,407490.4638,399833.7642,392476.8128,385285.0793,378373.8318,371492.9646,364132.3426,356212.052,347866.8931,339599.8537,331701.856,323646.427,315790.9437,308565.5745,300475.8353,292467.165,284926.1507,277171.8691,269350.9738,261323.1199,253230.6381,245752.8472,238849.5304,232159.4939,225895.3447,220614.6094,215066.399,209813.3475,204282.0612,198727.7016,193190.8837,187553.1957,182864.2417,178496.7633,174329.8887,170567.2136,167146.777,164192.5217,161581.2926,159157.463
1,430,"Liberia",250471.9177,256523.6317,262549.756,268888.1689,275454.8777,280803.2318,287150.6021,293305.1234,300160.7015,306928.433,313597.1812,320410.474,326800.6639,333100.0494,341959.244,349726.2571,357649.9365,365570.9427,373872.3493,382768.2166,392184.2314,290320.0458,307823.8366,322613.3025,330284.3278,318788.3129,334101.1261,335803.7763,386425.8074,411273.3494,430332.3565,440818.4896,452875.8051,460638.4787,456807.9114,467761.624,494196,517760.8323,535968.3233,549608.8185,558931.615,568733.9409,600706.8713,603911.8153,607880.3998,610040.3301,614716.5064,616785.5602,618950.3651,621405.4929,624415.1465,629487.073,634681.0032,641766.0886,649335.7392,657709.2009,666672.0161,676676.4491,687632.803,699283.7812,711767.2391
1,434,"Libya",232530.3392,233072.2663,233810.7623,236834.197,248168.1657,257093.9437,267255.316,278318.5362,290422.8919,303830.8171,318821.562,335310.4143,353425.0278,373309.3858,395157.7483,416140.9122,437268.6759,458081.049,478853.8372,500453.0189,523050.7579,546214.541,569677.1742,593283.035,617650.8382,642258.4428,666519.4563,690488.3704,714463.1695,739449.7652,764655.4568,800214.7862,838582.8214,879406.482,923534.6134,970325.4838,1019339.6816,1053859.502,1088460.3694,1121189.7858,1151082.2019,1178783.8565,988944.9976,1002380.3869,1019758.687,1029766.5883,1037621.9066,1044834.0489,1053617.4851,1059661.6839,1062623.0408,1065975.9887,1069158.1837,1071340.3532,1073532.6984,1076220.3021,1077957.7881,1079572.6014,1081475.4563,1083525.024,1085559.5503
1,438,"Liechtenstein",2878.8039,2948.3558,3010.1588,3087.7908,3171.2287,3247.8367,3339.4347,3424.3272,3539.2713,3660.3435,3783.5381,3922.4507,4030.5347,4137.2333,4225.2591,4322.1559,4442.7405,4569.0372,4686.4441,4805.376,4937.0194,5050.6785,5152.017,5240.8256,5344.7014,5408.1055,5515.4872,5576.5077,5640.8108,5709.4502,5773.667,5837.4678,5851.0744,5846.3717,5859.0447,5853.9519,5859.3929,5847.3087,5834.037,5817.1933,5783.1611,5763.943,5741.4849,5722.7862,5669.4579,5607.9908,5592.039,5570.9642,5556.5659,5490.197,5468.1951,5465.5207,5472.1205,5426.6686,5369.0973,5344.8782,5312.1953,5297.4658,5283.2903,5243.8626,5230.0115
1,440,"Lithuania",544971.4035,549863.8075,553855.1535,556536.8181,559112.9582,562088.3374,564952.6398,568190.211,571765.0708,575123.3566,580282.3959,585045.4968,590955.928,595818.4109,600876.2147,606214.8279,610279.7426,613427.8563,616071.5044,617940.4799,614463.3747,610443.0096,605470.9245,599839.2502,594431.6821,589786.9728,583171.0219,576811.6182,569604.1843,561078.8498,551773.9216,542250.773,532047.0935,521118.3455,510073.0732,497855.9255,484678.4766,470921.0996,456109.9323,440575.327,424720.0574,409383.5755,394959.9319,382371.0376,370694.1395,359607.9878,349867.0725,340553.9872,331824.1338,322831.1405,313926.0418,305216.8231,296620.884,288970.3857,282253.4954,275822.8309,269915.7431,264425.8375,259366.9118,254986.7418,251183.2551
1,442,"Luxembourg",56402.4753,55912.6788,56193.0283,56737.2215,56817.6712,56966.1877,57202.6188,57508.1039,57897.2966,58277.0497,58249.0217,58241.0481,58249.278,58362.4268,58499.9281,58596.9299,58865.8953,59360.6903,59742.4045,59940.6376,60111.696,60549.7618,61207.7732,61765.9532,62263.4517,62824.1332,63566.4118,63916.1877,64251.662,64308.1979,64555.7349,66130.8349,66465.4808,66379.1974,66638.5469,66585.5145,67135.719,67418.4539,67867.3725,68627.2904,69038.5516,69365.0913,70448.7949,71308.5535,72202.0916,73288.858,74245.9257,75533.9379,76405.4143,77508.7815,78666.3498,79293.8788,79925.6592,80388.8631,80810.6717,81129.2857,81448.5122,81736.2575,81830.433,81859.9568,81920.964
1,446,"China, Macao SAR",26719.7227,27394.1364,27555.7382,27750.7026,27974.6435,28228.371,28505.972,28786.7121,29067.8051,29350.9441,29637.5016,29941.5178,31468.9355,33554.8813,35911.339,38465.4571,41196.8654,44141.1733,47395.5437,50984.4268,54677.3526,58544.0486,62045.0484,64819.6407,67629.5961,70105.0606,72330.9769,74291.0717,76128.3855,77867.4361,79310.8285,80612.192,82001.1791,83748.3714,85468.292,86968.034,88383.9717,89205.1665,89804.308,90679.6638,92138.2245,93626.5367,94552.8365,94293.3068,94128.0076,94263.6797,94680.8377,95684.9049,96813.4311,98084.6367,99532.6982,101101.0577,101653.5325,102409.528,103040.2218,103598.0672,104099.1152,104552.6307,104969.2056,105273.3313,105401.5489
1,450,"Madagascar",889837.8887,919850.7409,950260.7814,981092.2217,1012928.3959,1047055.0046,1083493.1204,1120995.3465,1159665.5854,1199593.6264,1241164.0299,1284200.7276,1328920.7622,1375365.1591,1423749.1595,1474438.2029,1527599.4119,1583829.8813,1642654.9767,1703922.4942,1767645.1056,1834238.9744,1904268.0039,1976922.4205,2052681.2778,2130097.7756,2209145.5568,2289905.9003,2372387.184,2455371.1856,2534028.5361,2614377.9565,2696234.5695,2781081.1234,2868841.469,2960332.0063,3055373.5007,3153946.7336,3257363.19,3335950.1338,3417878.2547,3502784.2934,3590292.8929,3679527.3409,3770919.8624,3863654.7344,3957159.5245,4051884.5688,4146363.9748,4238799.5205,4330617.7496,4421279.6124,4509662.9894,4598029.1267,4687652.2992,4778290.4826,4868488.5553,4958344.6584,5047664.2471,5137068.9115,5227041.335
1,454,"Malawi",814016.0612,828254.1239,844199.6705,861626.7969,880328.993,900441.9251,921991.6455,945979.5155,974998.4335,1004198.1163,1036446.3343,1071155.4683,1108403.1749,1148102.4351,1190172.0891,1233978.7029,1279395.5045,1324602.2272,1393708.4409,1463201.8751,1529994.9578,1579894.2997,1621037.4132,1665907.3926,1659141.9325,1616452.8285,1639623.7436,1664083.7334,1691014.9774,1725849.4007,1748074.6906,1780334.2149,1816062.471,1853401.8076,1892892.1229,1935089.8219,1981204.6426,2030842.9631,2085708.7269,2154940.9171,2224005.188,2286266.8052,2348801.7932,2412636.361,2478759.7612,2548517.6026,2621087.1543,2696773.7137,2776482.4032,2859576.0937,2946991.4093,3034859.6392,3123698.9615,3212454.8424,3302160.7072,3392930.0196,3482569.4298,3569866.2031,3653716.2819,3733783.8481,3809979.2884
1,458,"Malaysia",1435452.2574,1472081.7022,1509169.3625,1550638.7907,1594869.7034,1641869.0157,1694324.1435,1749234.1422,1811870.7701,1876016.9341,1941445.987,2009408.0557,2076815.6745,2145718.8771,2217528.2781,2292255.5153,2373759.7637,2458683.191,2547280.8565,2639483.5035,2733809.2171,2828396.1088,2920568.8418,3014110.9717,3109812.9184,3208340.3594,3304164.2076,3399254.5379,3493202.4066,3587604.6145,3681273.5994,3730868.9302,3781571.5152,3834406.0538,3890493.7056,3950173.0857,4014060.2446,4082729.1359,4156965.6149,4238391.652,4327444.3256,4425767.4876,4524643.6364,4624049.2098,4722290.3222,4818339.2794,4907693.4651,4997852.5167,5082635.1556,5163604.0545,5243618.4482,5319258.2231,5388020.7516,5454333.8274,5518111.3954,5579459.34,5636341.4243,5687248.2655,5730727.7198,5765458.8321,5791181.2294
1,462,"Maldives",19266.7384,19663.2231,20111.7016,20625.6561,21188.0551,21764.1407,22356.8939,23011.9795,23574.7108,23952.825,24399.1287,24923.6947,25516.0192,26187.7116,26920.9057,27676.5093,28419.5434,29198.8703,30020.4505,30880.1033,31759.5249,32651.6814,33587.2212,34570.1993,35612.7131,36730.6548,37879.8916,39039.3187,40211.6471,41423.8239,42691.9002,44233.7124,45928.7853,47697.0222,49548.3861,51438.6999,53331.827,55296.5297,57237.4123,59204.959,61453.5277,63678.6274,65834.5506,67903.8741,69874.8493,73855.5848,77819.2773,81643.6261,85264.0221,88563.0475,90998.159,92243.2507,93301.2019,92522.8763,91399.4759,90156.4564,88891.0654,87689.4029,86536.6017,85355.5765,84201.6233
1,466,"Mali",1107786.8452,1122001.2002,1135389.8092,1151175.3749,1168241.182,1185545.3853,1202646.8318,1218507.2538,1237365.2776,1256655.2255,1277149.2166,1299770.8661,1322046.2213,1345660.9552,1370443.506,1392248.4942,1410026.8919,1423240.8289,1435206.577,1450120.493,1470428.2225,1494326.973,1516860.8916,1543534.3687,1573551.2793,1608523.7199,1644999.2573,1683344.4332,1727936.2871,1784096.2315,1846934.6663,1913579.7151,1985366.4596,2061325.5974,2139212.1589,2220065.4301,2300620.5185,2384488.1512,2469616.6508,2555443.9332,2640282.2796,2726368.3847,2812865.7071,2868909.2196,2962063.8641,3057088.6916,3155368.0469,3264249.2571,3376733.236,3489608.0818,3604767.1936,3731547.316,3857273.8105,3978705.4577,4101242.7267,4225859.747,4351288.5472,4476144.4817,4600344.58,4722313.4968,4842813.3454
1,470,"Malta",42893.826,43390.4182,43872.1733,44365.0939,44866.363,45391.2825,45908.596,46441.2565,47087.4626,47734.7763,48364.4193,48964.2644,49452.5186,49978.5808,50493.6175,51010.3381,51515.2091,52004.8562,52599.3148,53135.4134,53790.9635,54453.2896,55221.0458,55719.9158,55613.3283,55469.9565,55243.2899,54902.2333,54638.692,54485.3253,54373.9739,54461.0397,54629.597,54804.174,54911.679,54954.5837,54959.7422,54832.8624,54670.4893,54556.374,54551.0909,54720.9019,55369.2356,56337.6846,57763.3632,59400.0427,61434.4782,63693.6568,66196.0961,68872.5508,71650.6071,74246.7812,76689.2826,77444.8067,78018.6881,78320.1026,78259.6535,78009.8277,77577.097,76965.8504,76070.9093
1,474,"Martinique",33085.435,33067.649,33120.285,33184.07,33286.007,33514.83,34309.512,34765.7033,35234.928,35721.4391,36217.0536,36754.7834,37334.9974,37931.5797,38637.3905,39399.606,40177.2867,40986.3036,41835.3137,42700.4328,43654.1892,44781.0212,45889.6952,47004.1994,47984.14,48792.7477,49394.296,49760.7318,50115.1091,49921.6157,48775.1194,47793.2053,46695.9407,45512.8377,43885.5501,42110.3884,40179.7009,39407.5793,38603.1743,37593.2358,36332.6391,35031.3623,33646.9199,32205.5022,30719.129,29465.7131,27774.9771,26147.3444,24646.3306,23332.2386,22152.3581,21180.765,20305.4117,19622.0044,19088.9948,18678.3024,18410.2232,18310.2531,18320.4424,18449.4838,18690.0409
1,478,"Mauritania",161094.204,164927.0162,168947.7773,173147.0057,177528.7859,182010.351,186763.5804,191726.1276,196798.055,202169.0706,207865.7835,213919.3032,220350.7931,227138.3046,234231.7202,241648.0789,249381.1778,257413.1318,265792.2438,274545.7623,279619.7422,288923.5946,298604.6837,319081.7527,332336.6151,345697.6421,351594.6511,356062.5696,366568.6622,377586.781,391024.5782,404804.0024,415777.7053,427497.3885,439551.8354,452051.7829,464931.9507,478355.6631,492439.5139,508809.2198,525198.8028,541614.6156,558023.497,574675.0143,593514.8619,612852.7558,632784.8661,653278.3781,674427.5933,696193.7351,718725.0693,741807.1563,764915.2997,789417.9132,814132.536,839069.9177,864004.2568,888851.2763,913423.1937,936316.6873,958989.0031
1,480,"Mauritius",104938.7585,107813.9817,110782.7828,113772.6495,116991.1683,120234.8874,123523.9886,126936.8957,130510.4451,134245.3522,138100.2842,142108.6208,146315.1489,150546.5699,154883.7381,159298.8494,163574.8503,167718.1909,171715.6938,175544.5555,179175.7941,182798.6588,186892.9835,190858.7374,194492.4399,197794.635,201034.0081,204243.5108,207173.7398,209755.2343,211887.0853,213468.9019,214250.6683,214807.0117,215282.4598,215686.5877,215850.5043,215668.0174,215267.4765,214700.8071,213944.604,213072.8637,211840.7961,210435.8604,208845.7368,207245.813,205762.8927,204572.5383,203806.9573,203207.6272,203338.2638,203546.943,203759.694,204124.5889,204147.6225,204099.5284,203622.2898,202672.2831,201423.6223,199699.436,197911.0791
1,484,"Mexico",6639809.1458,6818369.3887,7043037.4405,7273979.774,7514090.6694,7762830.1822,8020687.814,8288013.3158,8567694.9714,8860787.2945,9165481.0533,9451703.2695,9714963.8618,9983890.9831,10262735.9956,10542392.9155,10823838.3237,11105008.8642,11390991.547,11686101.2158,11985763.3842,12344094.8325,12711375.0926,13081945.6153,13445781.2143,13808678.3065,14157312.1392,14500531.2774,14834420.9765,15158549.4009,15471130.1487,15764963.5313,16032702.0403,16295452.2869,16542992.6576,16798108.7142,17030850.5746,17252951.5932,17460631.9014,17647765.6189,17835032.6443,18059583.5268,18260828.9629,18456930.1507,18635024.8991,18800063.4899,18944724.3701,19080141.9443,19186704.9806,19263261.8483,19353353.8477,19424420.6991,19478357.1388,19540616.4285,19595498.6437,19643618.0583,19684312.159,19715299.7906,19741144.53,19762170.0657,19778247.7887
1,496,"Mongolia",149905.2285,152346.2037,155179.766,158463.9267,162333.6515,166839.0373,171911.6335,177569.9532,183873.0421,190801.7249,197612.0885,204858.7742,212572.0549,220969.6355,230087.1131,239759.1112,249959.9251,260628.7409,271808.5707,283290.189,293081.0239,302895.7085,312963.0172,323672.692,335066.0198,346803.4344,358525.4808,368499.8402,378456.0472,388422.6399,398038.3623,407010.3738,415900.2458,424571.451,432898.4703,440869.6165,448260.6305,454869.2652,460783.6628,465993.2564,470523.7644,474317.1326,480453.586,485596.3739,489725.163,493539.4374,497347.2406,500046.058,501429.0478,500786.5567,500665.8409,500324.2849,499832.0916,497811.2762,495856.2404,493704.0992,491851.3433,490428.2206,489900.0733,489729.8283,490688.166
1,498,"Republic of Moldova",656283.3716,665757.664,673276.1757,680249.5975,687685.0269,695686.606,704912.7417,713336.0463,721260.86,728828.1875,736921.6263,745743.3118,754386.8843,762325.0344,769430.3279,774664.786,778522.2928,781346.8636,782960.6049,784299.494,785471.2464,786492.0356,787477.2621,790772.9451,796807.1627,804487.6034,811604.6006,815119.2205,813766.026,805885.1192,794164.6972,783614.4757,775063.4295,767756.2898,761396.5523,754465.807,743496.5272,728333.9571,712333.1932,695035.5907,675992.0192,654567.7983,633695.162,613335.665,593264.238,576974.7124,561902.4605,547765.0554,534776.8818,523396.4769,513596.8149,506444.2782,498300.0138,613546.0447,579363.95,551981.8042,531342.7858,519942.5231,512418.1989,506801.4108,500825.5166
1,499,"Montenegro",87698.8646,89371.9771,91274.6844,93125.8947,94803.4385,96304.0663,97607.9558,98731.5751,99715.4707,100602.8423,101435.1006,102296.5444,102661.7828,102994.8956,103213.6741,103277.6742,103154.7663,102779.8754,102184.3164,101469.0963,100743.1484,100134.0832,99855.0405,100366.8332,101001.9214,101631.5675,102207.9602,102453.2878,102311.6479,101859.0909,101133.6361,100277.29,99532.0149,98808.4133,97822.9133,96921.6979,96078.9094,95216.0018,94381.0311,93308.0287,92195.6785,90991.6392,90279.2304,89548.42,88729.6682,87859.2051,86972.6373,86092.1508,85352.2735,84649.3078,83922.3341,83312.3323,82836.5548,82263.2324,81563.0498,80847.3374,80172.8185,79439.533,78689.0558,77830.924,76978.4814
1,500,"Montserrat",690.8925,681.1946,689.1294,698.0061,706.1625,716.5376,727.4556,741.3169,757.8473,773.5733,793.0436,807.8793,822.7563,838.305,856.3776,873.0516,890.4194,902.5584,915.3909,923.6342,931.6912,939.3293,920.8686,887.6849,850.8764,808.1074,760.3512,705.1638,644.6108,578.9273,508.5149,436.8366,411.7035,420.596,426.176,431.5202,436.6694,444.8179,454.1956,462.7297,469.6781,474.5863,472.1746,477.4309,482.4422,494.5977,479.8185,490.1768,327.074,349.5467,362.0249,341.7123,329.7742,324.0613,321.5381,319.7614,323.7498,326.6182,327.9972,334.9334,342.7379
1,504,"Morocco",2426011.7855,2495151.6366,2541737.6845,2585578.0696,2629413.3914,2675634.5309,2723248.6726,2770535.4979,2821469.1818,2873518.0177,2928969.2213,2988018.4421,3048425.7684,3110990.0738,3170041.729,3227872.006,3286983.8001,3338733.899,3390925.4613,3443967.5667,3498129.9025,3555560.7166,3610460.4052,3668853.7138,3727129.8649,3786512.2732,3850745.449,3914280.5056,3977482.2525,4036674.3362,4086332.1587,4133300.971,4178026.8342,4218565.1089,4252916.7228,4361923.2881,4464955.1355,4561299.6394,4653815.4408,4740728.0805,4823920.2399,4907152.9933,4986313.7949,5062378.0926,5135493.8824,5203747.4788,5265400.9638,5329795.528,5388964.5367,5438834.6844,5480524.7976,5535916.1967,5581069.0119,5627183.0472,5669162.6696,5706708.914,5739908.947,5769211.8235,5795158.7471,5819711.5499,5842621.0548
1,508,"Mozambique",1476835.134,1499489.3141,1527113.0511,1565648.8909,1610504.0819,1660658.8814,1716962.3166,1775819.7711,1848812.5847,1926513.9292,2002570.0059,2025496.7792,2065795.9079,2104889.3712,2146684.1559,2191360.241,2235336.3176,2269151.4202,2249941.6825,2260679.752,2288425.2026,2330605.8741,2373931.6146,2414629.577,2501715.6826,2649062.6112,2726294.0732,2802875.2339,2856099.4775,2908113.8759,2960612.5406,3017115.9481,3075623.6655,3136497.5989,3197172.6794,3261693.4317,3325337.8791,3392189.4036,3460260.7654,3528512.4141,3600671.005,3683431.8959,3776041.3468,3879705.964,3992308.9222,4113020.9349,4239046.8693,4379691.9756,4511213.7498,4639665.3845,4766723.7087,4899820.9712,5023425.2741,5147583.6209,5277172.9997,5407305.4954,5537641.0259,5666946.6129,5796380.8289,5928438.894,6059001.488
