"iso.country","groupname","iso.group"
152,"UNICEF Regions: Latin America and Caribbean",2031
170,"UNICEF Regions: Latin America and Caribbean",2031
188,"UNICEF Regions: Latin America and Caribbean",2031
192,"UNICEF Regions: Latin America and Caribbean",2031
212,"UNICEF Regions: Latin America and Caribbean",2031
214,"UNICEF Regions: Latin America and Caribbean",2031
218,"UNICEF Regions: Latin America and Caribbean",2031
222,"UNICEF Regions: Latin America and Caribbean",2031
308,"UNICEF Regions: Latin America and Caribbean",2031
320,"UNICEF Regions: Latin America and Caribbean",2031
328,"UNICEF Regions: Latin America and Caribbean",2031
332,"UNICEF Regions: Latin America and Caribbean",2031
340,"UNICEF Regions: Latin America and Caribbean",2031
388,"UNICEF Regions: Latin America and Caribbean",2031
484,"UNICEF Regions: Latin America and Caribbean",2031
500,"UNICEF Regions: Latin America and Caribbean",2031
558,"UNICEF Regions: Latin America and Caribbean",2031
591,"UNICEF Regions: Latin America and Caribbean",2031
600,"UNICEF Regions: Latin America and Caribbean",2031
604,"UNICEF Regions: Latin America and Caribbean",2031
659,"UNICEF Regions: Latin America and Caribbean",2031
660,"UNICEF Regions: Latin America and Caribbean",2031
662,"UNICEF Regions: Latin America and Caribbean",2031
670,"UNICEF Regions: Latin America and Caribbean",2031
740,"UNICEF Regions: Latin America and Caribbean",2031
780,"UNICEF Regions: Latin America and Caribbean",2031
796,"UNICEF Regions: Latin America and Caribbean",2031
858,"UNICEF Regions: Latin America and Caribbean",2031
862,"UNICEF Regions: Latin America and Caribbean",2031
124,"UNICEF Regions: North America",2032
840,"UNICEF Regions: North America",2032
24,"UNICEF Regions: Sub-Saharan Africa",2033
72,"UNICEF Regions: Sub-Saharan Africa",2033
108,"UNICEF Regions: Sub-Saharan Africa",2033
120,"UNICEF Regions: Sub-Saharan Africa",2033
132,"UNICEF Regions: Sub-Saharan Africa",2033
140,"UNICEF Regions: Sub-Saharan Africa",2033
148,"UNICEF Regions: Sub-Saharan Africa",2033
174,"UNICEF Regions: Sub-Saharan Africa",2033
178,"UNICEF Regions: Sub-Saharan Africa",2033
180,"UNICEF Regions: Sub-Saharan Africa",2033
204,"UNICEF Regions: Sub-Saharan Africa",2033
226,"UNICEF Regions: Sub-Saharan Africa",2033
231,"UNICEF Regions: Sub-Saharan Africa",2033
232,"UNICEF Regions: Sub-Saharan Africa",2033
262,"UNICEF Regions: Sub-Saharan Africa",2033
266,"UNICEF Regions: Sub-Saharan Africa",2033
270,"UNICEF Regions: Sub-Saharan Africa",2033
288,"UNICEF Regions: Sub-Saharan Africa",2033
324,"UNICEF Regions: Sub-Saharan Africa",2033
384,"UNICEF Regions: Sub-Saharan Africa",2033
404,"UNICEF Regions: Sub-Saharan Africa",2033
426,"UNICEF Regions: Sub-Saharan Africa",2033
430,"UNICEF Regions: Sub-Saharan Africa",2033
450,"UNICEF Regions: Sub-Saharan Africa",2033
454,"UNICEF Regions: Sub-Saharan Africa",2033
466,"UNICEF Regions: Sub-Saharan Africa",2033
478,"UNICEF Regions: Sub-Saharan Africa",2033
480,"UNICEF Regions: Sub-Saharan Africa",2033
508,"UNICEF Regions: Sub-Saharan Africa",2033
516,"UNICEF Regions: Sub-Saharan Africa",2033
562,"UNICEF Regions: Sub-Saharan Africa",2033
566,"UNICEF Regions: Sub-Saharan Africa",2033
624,"UNICEF Regions: Sub-Saharan Africa",2033
646,"UNICEF Regions: Sub-Saharan Africa",2033
678,"UNICEF Regions: Sub-Saharan Africa",2033
686,"UNICEF Regions: Sub-Saharan Africa",2033
690,"UNICEF Regions: Sub-Saharan Africa",2033
694,"UNICEF Regions: Sub-Saharan Africa",2033
706,"UNICEF Regions: Sub-Saharan Africa",2033
710,"UNICEF Regions: Sub-Saharan Africa",2033
716,"UNICEF Regions: Sub-Saharan Africa",2033
728,"UNICEF Regions: Sub-Saharan Africa",2033
729,"UNICEF Regions: Sub-Saharan Africa",2033
748,"UNICEF Regions: Sub-Saharan Africa",2033
768,"UNICEF Regions: Sub-Saharan Africa",2033
800,"UNICEF Regions: Sub-Saharan Africa",2033
834,"UNICEF Regions: Sub-Saharan Africa",2033
854,"UNICEF Regions: Sub-Saharan Africa",2033
894,"UNICEF Regions: Sub-Saharan Africa",2033
8,"UNICEF Regions: Eastern Europe and Central Asia",2034
31,"UNICEF Regions: Eastern Europe and Central Asia",2034
51,"UNICEF Regions: Eastern Europe and Central Asia",2034
70,"UNICEF Regions: Eastern Europe and Central Asia",2034
100,"UNICEF Regions: Eastern Europe and Central Asia",2034
112,"UNICEF Regions: Eastern Europe and Central Asia",2034
191,"UNICEF Regions: Eastern Europe and Central Asia",2034
268,"UNICEF Regions: Eastern Europe and Central Asia",2034
398,"UNICEF Regions: Eastern Europe and Central Asia",2034
417,"UNICEF Regions: Eastern Europe and Central Asia",2034
498,"UNICEF Regions: Eastern Europe and Central Asia",2034
499,"UNICEF Regions: Eastern Europe and Central Asia",2034
642,"UNICEF Regions: Eastern Europe and Central Asia",2034
643,"UNICEF Regions: Eastern Europe and Central Asia",2034
