"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"35-39",5030,NA,NA,NA,NA,55.82087202,55.65226099,0.168611026,17,NA,NA,NA,"MW","0",NA,NA,0,740,"Suriname",2010,2010,2010.52328767123,2010.55342465753,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7591,NA,NA,NA,NA,41.94983858,41.45908729,0.490751296,20.34451401,NA,NA,NA,"MW","0",NA,NA,0,740,"Suriname",2018,2018,2018.16164383562,2018.66301369863,"2018 MICS","MICS",0,"suwm6",0.0952712484082082,0.429724185957622,0.136545257956101,0.021314397365794,0.00154035278192885,0.0171601331674053,1
"35-39",7591,NA,NA,NA,NA,26.14456861,26.01379161,0.130777001,14.46044523,NA,NA,NA,"UW","0",NA,NA,0,740,"Suriname",2018,2018,2018.16164383562,2018.66301369863,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1695,NA,NA,NA,NA,55.9900041827491,52.2074471776699,3.78255700507924,25.4819708941159,NA,NA,NA,"MW","0",NA,NA,0,748,"Eswatini",2006,2007,2006.49589041096,2007.15890410959,"2006-2007 DHS","DHS",0,"sz50",0.116021078401364,0.320940542620675,0.17609883887078,0.0287996447287463,0.0116004337864526,0.0245119635907719,1
"35-39",5584,NA,NA,NA,NA,73.28180819,72.53704985,0.744758345,9.444829188,NA,NA,NA,"MW","0",NA,NA,1,748,"Eswatini",2014,2014,2014.49589041096,2014.8301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5584,NA,NA,NA,NA,54.63574223,54.14813223,0.487609998,11.41865876,NA,NA,NA,"UW","0",NA,NA,1,748,"Eswatini",2014,2014,2014.49589041096,2014.8301369863,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5399,NA,NA,NA,NA,66,48.2,17.9,16.7,NA,NA,NA,"MW","0",NA,NA,0,760,"Syrian Arab Republic",2009,2009,2009,2009,"2009 FHS","PAPFAM",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5070,NA,NA,NA,NA,46.51338093184,43.8557043230175,2.65767660882248,20.1064156476561,NA,NA,NA,"MW","0",NA,NA,0,762,"Tajikistan",2012,2012,2012.49726775956,2012.74590163934,"2012 DHS","DHS",0,"tj61",0.08078401997674,0.225363284690152,0.101617558510867,0.0193043468821462,0.00566584195646525,0.0142846131342445,1
"35-39",7371,NA,NA,NA,NA,45.6275002587863,42.0365815697743,3.59091868901202,21.5092431426488,NA,NA,NA,"MW","0",NA,NA,0,762,"Tajikistan",2017,2017,2017.6,2017.8602739726,"2017 DHS","DHS",0,"tj71",0.0774668795475097,0.198908338237863,0.0844869328042187,0.0147237744613337,0.00639406896457206,0.0114658633995636,1
"35-39",5034,NA,NA,NA,NA,82.41665207,80.25343959,2.16321248,5.6,NA,NA,NA,"MW","0",NA,NA,1,764,"Thailand",2012,2012,2012.66666666667,2012.91256830601,"2012-2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5669,NA,NA,NA,NA,82.19132931,79.89318412,2.298145191,5.5,NA,NA,NA,"MW","0",NA,NA,1,764,"Thailand",2015,2016,2015.87123287671,2016.20218579235,"2015-2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7879,NA,NA,NA,NA,8.69756275099828,8.54829710485843,0.14926564613987,0,NA,NA,NA,"UW","0",NA,NA,1,764,"Thailand",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1735,NA,NA,NA,NA,13.8182951452664,7.05553676948875,6.76275837577764,35.437489672911,NA,NA,NA,"MW","0",NA,NA,0,768,"Togo",1998,1998,1998.08493150685,1998.41095890411,"1998 DHS","DHS",0,"tg31",0.156274826259539,0.163472423453748,0.0832327596760023,0.00956652200440848,0.0095092269120916,0.0182852927912188,1
"35-39",7502,NA,NA,NA,NA,26.9,23.8,3.1,32,NA,NA,NA,"MW","0",NA,NA,1,768,"Togo",2017,2017,2017.49589041096,2017.8301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7502,NA,NA,NA,NA,10.5229867771613,10.5229867771613,0,10.837364266857,NA,NA,NA,"UW","0",NA,NA,1,768,"Togo",2017,2017,2017.49589041096,2017.8301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5448,NA,"Traditional methods include folk methods.",NA,NA,41.4,35.2,6.1,24.3,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,776,"Tonga",2012,2012,2012,2012,"2012 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7881,NA,NA,NA,NA,38.0719160182959,33.7034208270627,4.36849519123325,20.0174827759687,NA,NA,NA,"MW","0",NA,NA,1,776,"Tonga",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7881,"Demand satisfied not reported because there were less than 25 unweigthed cases of women with a demand for family planning.",NA,NA,NA,5.87378406003072,4.43999589379593,1.43378816623479,2.25595826285282,NA,NA,NA,"UW","0",NA,NA,1,776,"Tonga",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1915,NA,NA,NA,NA,45.67585257,40.46726658,5.208585992,26.7,NA,NA,NA,"MW","0",NA,NA,1,780,"Trinidad and Tobago",2006,2006,2006.29863013699,2006.43835616438,"2006 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5037,NA,NA,NA,NA,42.76197279,40.35855896,2.403413836,23.4,NA,NA,NA,"MW","0",NA,NA,1,780,"Trinidad and Tobago",2011,2011,2011.81095890411,2011.84109589041,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5038,NA,NA,NA,NA,70.7187273,58.68397637,12.03475093,6.3,NA,NA,NA,"MW","0",NA,NA,1,788,"Tunisia",2011,2012,2011.91506849315,2012.32786885246,"2011-2012 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7592,NA,NA,NA,NA,60.3,53.4,6.3,18.8,NA,NA,NA,"MW","0",NA,NA,1,788,"Tunisia",2018,2018,2018.16164383562,2018.41095890411,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1757,NA,NA,NA,NA,76.7994248601392,41.027626868091,35.7717979920482,11.5814528850241,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",1993,1993,1993.58082191781,1993.8301369863,"1993 DHS","DHS",0,"tr31",0.0834558600227818,0.0929658998443674,0.139473561540656,0.0143132458382758,0.0151894121109522,0.00800980802348943,1
"35-39",1755,NA,NA,NA,NA,82.5462762248996,52.6941132765,29.8521629483996,7.20701448114378,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",2003,2004,2003.91506849315,2004.41256830601,"2003 DHS","DHS",0,"tr4a",0.117030978994086,0.128677491599105,0.197000992259157,0.0135635366841203,0.0103242765450216,0.00428266729690433,1
"35-39",7733,NA,NA,NA,NA,78.6,56.3,22.4,10.2,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",2018,2018,2018.77260273973,2019.1095890411,"2018 NDHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5731,NA,NA,NA,NA,68.5263689,65.62227997,2.904088928,9.968713281,NA,NA,NA,"MW","0",NA,NA,0,795,"Turkmenistan",2015,2016,2015.70410958904,2016.03825136612,"2015-2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7603,NA,NA,NA,NA,64.6725865817972,62.5221551616447,2.15043142015265,7.14746845815402,NA,NA,NA,"MW","0",NA,NA,0,795,"Turkmenistan",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1723,NA,NA,NA,NA,18.6203431939889,10.9426240216163,7.67771917237264,34.5428004499067,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",1995,1995,1995.16164383562,1995.66301369863,"1995 DHS","DHS",0,"ug33",0.153329249520466,0.170508332542801,0.108193630446057,0.0105500520522781,0.00845929187168732,0.014932048857321,1
"35-39",7658,NA,NA,NA,NA,50.26592184,43.39061205,6.87530979,26.52015163,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2018,2018,2018.24657534247,2018.41095890411,"2018 PMA-R6","PMA",0,"PMA2018_UGR6_HHQFQ_v3_15Apr2019",0.115808370013052,0.228761336281853,0.155091530079317,0.015770321836242,0.00595980466969628,0.0174186118290989,1
"35-39",7658,NA,NA,NA,NA,35.28742719,32.03358561,3.25384158,9.168308741,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",2018,2018,2018.24657534247,2018.41095890411,"2018 PMA-R6","PMA",0,"PMA2018_UGR6_HHQFQ_v3_15Apr2019",0.339412331109168,1.02400235050428,0.425863909790737,0.0287181547966082,0.0215257108232511,0.0207511336422413,0
"35-39",170,NA,NA,NA,NA,77.9889521036019,58.1196742756596,19.8692778279423,8.71496722843595,NA,NA,NA,"MW","0",NA,NA,0,804,"Ukraine",2007,2007,2007.49589041096,2007.91232876712,"2007 DHS","DHS",0,"ua51",0.11301900285283,0.126558099997791,0.203305079744907,0.022878279244038,0.0168521722193299,0.0135749847165915,1
"35-39",5040,NA,NA,NA,NA,73.00558606,55.98401393,17.02157213,3.6,NA,NA,NA,"MW","0",NA,NA,0,804,"Ukraine",2012,2012,2012.74043715847,2012.99726775956,"2012 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",170,NA,NA,NA,NA,31.36377862057,27.1328742626698,4.23090435790012,0.550903505720517,NA,NA,NA,"UW","0",NA,NA,0,804,"Ukraine",2007,2007,2007.49589041096,2007.91232876712,"2007 DHS","DHS",0,"ua51",0.175506361708124,0.470887290434606,0.710895230929387,0.0347602284063041,0.0190520378554373,0.00388660157716264,0
"35-39",5035,NA,NA,NA,NA,43.5299365,16.5815099,26.9484266,16.2,NA,NA,NA,"MW","0",NA,NA,0,807,"North Macedonia",2011,2011,2011.24657534247,2011.08219178082,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7584,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,69.1364315692787,14.0220279351813,54.8455660036311,8.7060467040731,NA,NA,NA,"MW","0",NA,NA,0,807,"North Macedonia",2018,2019,2018.87671232877,2019.22739726027,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7584,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional. Demand satisfied not published in MICS report because the number of women with demand for family planning was less than 25 cases.",NA,NA,NA,28.564316106588,16.874074298453,11.690241808135,0,NA,NA,NA,"UW","0",NA,NA,0,807,"North Macedonia",2018,2019,2018.87671232877,2019.22739726027,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1832,NA,NA,NA,NA,59.5628307247267,56.9649077118169,2.59792301290971,23.725288832712,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1992,1993,1992.83333333333,1993.15890410959,"1992 DHS","DHS",0,"eg21",0.0697796372699183,0.193560224635133,0.0906117586798236,0.0145290586596616,0.00361972514984937,0.0111045332370933,1
"35-39",1830,NA,NA,NA,NA,68.0400889603527,66.1711806083354,1.86890835201728,16.0531840359138,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2000,2000,2000.08469945355,2000.32786885246,"2000 DHS","DHS",0,"eg42",0.0477011225639508,0.162322373876704,0.0786456332797219,0.00957477652332686,0.00244742901972539,0.00754308758011381,1
"35-39",5711,NA,NA,NA,NA,72.5977320860295,70.9664769843379,1.63125510169162,12.6349871578607,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2014,2014,2014.24657534247,2014.49315068493,"2014 DHS","DHS",0,"eg61",0.0466617999990689,0.174194747992874,0.0765354173180651,0.00566196926707147,0.00127859911945893,0.00331381918466463,1
"35-39",9027,NA,NA,"Excluding Northern Ireland.",NA,75.2,68.2,7.04,6.79,"Excluding Northern Ireland.",NA,NA,"MW","0",NA,NA,1,826,"United Kingdom",2010,2012,2010.66575342466,2012.58196721311,"2010-2012 NATSAL-3","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",9027,NA,NA,"Excluding Northern Ireland.",NA,62.1,60.1,2,4.52,"Excluding Northern Ireland.",NA,NA,"UW","0",NA,NA,1,826,"United Kingdom",2010,2012,2010.66575342466,2012.58196721311,"2010-2012 NATSAL-3","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1678,NA,NA,NA,NA,13.3305793581651,10.4915787035977,2.83900065456748,30.5627593320124,NA,NA,NA,"MW","0",NA,NA,0,834,"United Republic of Tanzania",1991,1992,1991.74794520548,1992.24590163934,"1991-1992 DHS","DHS",0,"tz21",0.138645458301073,0.252354284362112,0.0930867271481558,0.0112546601473067,0.00629033216063577,0.0151603807016276,1
"35-39",5957,NA,NA,NA,NA,43.33952152919,37.2222971898139,6.11722433937617,22.8619291943549,NA,NA,NA,"MW","0",NA,NA,0,834,"United Republic of Tanzania",2015,2016,2015.58082191781,2016.16120218579,"2015-2016 DHS","DHS",0,"tz7b",0.077391656155936,0.14824590960606,0.0997286704150867,0.0120745148780106,0.00504434767238625,0.0089248582816547,1
"35-39",5957,NA,NA,NA,NA,33.1700571864017,30.1597699029726,3.01028728342913,8.51933792896661,NA,NA,NA,"UW","0",NA,NA,0,834,"United Republic of Tanzania",2015,2016,2015.58082191781,2016.16120218579,"2015-2016 DHS","DHS",0,"tz7b",0.163670711373691,0.397795249552998,0.246972328510492,0.0248164616894961,0.00559067526388931,0.0132910268221378,0
"35-39",9028,NA,NA,NA,NA,80.6,70.5,10.1,5.1,NA,NA,NA,"MW","0",NA,NA,1,840,"United States of America",2017,2019,2017,2019,"2017-2019 NSFG","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",9028,NA,NA,NA,NA,36.8,31.8,5,7.2,NA,NA,NA,"UW","0",NA,NA,1,840,"United States of America",2017,2019,2017,2019,"2017-2019 NSFG","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1776,NA,NA,NA,NA,6.03863013866765,4.29282985433735,1.7458002843303,27.3482202355789,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",1992,1993,1992.91530054645,1993.24383561644,"1993 DHS","DHS",0,"bf22",0.149813045269826,0.247964503756844,0.100170669640371,0.00604969321809569,0.00377412411906016,0.0184446981432533,1
"35-39",6107,NA,NA,NA,NA,26.87157331,24.30038188,2.571191425,29.06086208,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2016,2016,2016.16393442623,2016.41256830601,"2016 PMA-R3","PMA",0,"PMA2016_BFR3_HHQFQ_v2_20Jun2017",0.184912120375379,0.340766338798194,0.201103783447245,0.0270865927980498,0.0074649771182554,0.0252259823778341,1
"35-39",4494,NA,NA,NA,NA,13.12864345797,12.16015451928,0.968488938690073,0.339531767314793,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",2010,2011,2010.32876712329,2011.08219178082,"2010 DHS","DHS",0,"bf62",0.333237820323563,1.01685714121358,1.00507335439062,0.0197898269714208,0.00305238070376147,0.00348415013113728,0
"35-39",1781,NA,NA,NA,NA,74.7293165716904,70.2672820422082,4.46203452948227,10.3588765897421,NA,NA,NA,"MW","0",NA,NA,0,860,"Uzbekistan",1996,1996,1996.41530054645,1996.8306010929,"1996 DHS","DHS",0,"uz31",0.120741742497955,0.236668199907826,0.249394018599842,0.017338421366248,0.0070538210569435,0.0126411243688034,1
"35-39",6014,NA,NA,NA,NA,35.5,30.4,5.1,34.2,NA,NA,NA,"MW","0",NA,NA,0,882,"Samoa",2014,2014,2014.49589041096,2014.58082191781,"2014 DHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",6014,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,2.98507462686567,2.98507462686567,0,1.4,NA,NA,NA,"UW","0",NA,NA,0,882,"Samoa",2014,2014,2014.49589041096,2014.58082191781,"2014 DHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1703,NA,NA,NA,NA,12.4875639849177,8.29449979806614,4.19306418685158,36.5520916112372,NA,NA,NA,"MW","0",NA,NA,0,887,"Yemen",1991,1992,1991.83287671233,1992.08196721311,"1991-1992 DHS","DHS",0,"ye21",0.133154605807567,0.187636562439016,0.0828979797642514,0.00996073386221057,0.00736992034629488,0.0179065524489515,1
"35-39",1702,NA,"Traditional methods include folk methods.",NA,NA,25.8,14.7,10.9,42.3,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,887,"Yemen",1997,1997,1997.74794520548,1997.99726027397,"1997 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5615,NA,NA,NA,NA,40.4729616395294,30.0494949653755,10.423466674154,31.5590028104716,NA,NA,NA,"MW","0",NA,NA,0,887,"Yemen",2013,2013,2013.66575342466,2013.91232876712,"2013 DHS","DHS",0,"ye61",0.0635473171615136,0.0898637195148214,0.0694274250237293,0.0109064135244929,0.00662644394000971,0.0102898356907874,1
"35-39",1947,NA,NA,NA,NA,22.2062880308327,14.1327175322267,8.07357049860595,36.3946724776886,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",1992,1992,1992,1992.41256830601,"1992 DHS","DHS",0,"zm21",0.138339466255153,0.162756542849215,0.092756084364178,0.0160860680441958,0.0106848470737448,0.0179983832690442,1
"35-39",7633,NA,NA,NA,NA,52.5449299670015,50.036521921029,2.50840804597256,23.330084219853,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",2018,2018,2018.49589041096,2019.08219178082,"2018 DHS","DHS",0,"zm71",0.0621860973591958,0.201750072813075,0.102238317731977,0.00517840527895093,0.00239903597515074,0.00491228318894781,1
"35-39",7633,NA,NA,NA,NA,28.437041250187,28.437041250187,0,11.7382014268013,NA,NA,NA,"UW","0",NA,NA,0,894,"Zambia",2018,2018,2018.49589041096,2019.08219178082,"2018 DHS","DHS",0,"zm71",0.134015021493273,NA,0.199296138382835,0.0115952629721798,0,0.00743138738773147,0
"35-39",2851,NA,NA,NA,NA,69.5,36.2,33.3,NA,NA,NA,NA,"UW","0",NA,NA,0,100,"Bulgaria",1995,1995,1995,1995,"1995 WTS","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5429,NA,"Modern methods exclude female and male sterilisation.",NA,NA,76.2,47.1,29.1,NA,NA,NA,NA,"MW","0","-",NA,1,100,"Bulgaria",2007,2007,2007.24657534247,2007.49315068493,"2007 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7498,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,49.03,46.34,2.69,NA,NA,NA,NA,"UW","0","+",NA,1,112,"Belarus",2017,2017,2017,2017.91232876712,"2017 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",7498,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,74.5,61.77,12.73,NA,NA,NA,NA,"MW","0","+",NA,1,112,"Belarus",2017,2017,2017,2017.91232876712,"2017 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2740,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,67.9934426229508,66.7134393442624,1.28000327868843,NA,NA,NA,NA,"UW","0",NA,NA,0,124,"Canada",1984,1984,1984,1984,"1984 FS","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",2854,NA,NA,NA,NA,77.6,76.1,1.5,NA,NA,NA,NA,"MW","0",NA,NA,1,124,"Canada",1995,1995,1995,1995.99726027397,"1995 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2942,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,36.1992727272728,35.108,1.09127272727276,NA,NA,NA,NA,"UW","0",NA,NA,0,132,"Cabo Verde",2005,2005,2005.49589041096,2005.99726027397,"2005 DHS-RHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",7577,NA,NA,NA,NA,10,8.2,1.6,33.1,NA,NA,NA,"MW","0",NA,NA,1,148,"Chad",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7494,NA,NA,NA,NA,60.3580307223302,53.4961964965276,6.86183422580254,NA,NA,NA,NA,"UW","0",NA,NA,1,152,"Chile",2015,2016,2015.83287671233,2016.08196721311,"2015-2016 ENCVS","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",7494,NA,NA,NA,NA,86.7677937588488,80.2168353292917,6.55095842955707,NA,NA,NA,NA,"MW","0",NA,NA,1,152,"Chile",2015,2016,2015.83287671233,2016.08196721311,"2015-2016 ENCVS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7509,NA,NA,NA,NA,88.3,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,156,"China",2017,2017,2017,2017,"2017 NFS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2872,NA,NA,NA,NA,80.1,67.5,12.6,NA,NA,NA,NA,"MW","0",NA,NA,1,203,"Czechia",1997,1997,1997.74794520548,1997.99726027397,"1997 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2768,NA,NA,NA,NA,71.3,68.3767,2.9233,NA,NA,NA,NA,"MW","0",NA,NA,0,212,"Dominica",1987,1987,1987,1987,"1987 CCPS","CCPS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",676,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,22.741975308642,18.3716049382716,4.3703703703704,NA,NA,NA,NA,"UW","0",NA,NA,0,218,"Ecuador",1989,1989,1989.54794520548,1989.74794520548,"1989 ENDEMAIN-RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",6000,NA,NA,NA,NA,83.6,NA,NA,NA,NA,NA,NA,"MW","0",NA,NA,0,218,"Ecuador",2007,2012,2007.45205479452,2012.53551912568,"2012 ENSANUT","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5052,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,9.40113636363637,8.06704545454546,1.33409090909091,NA,NA,NA,NA,"UW","0",NA,NA,0,226,"Equatorial Guinea",2011,2011,2011.49589041096,2011.91232876712,"2011 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",7685,NA,NA,NA,NA,39.3,38.8,0.5,NA,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2019,2019,2019.16164383562,2019.49315068493,"2019 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2836,NA,NA,NA,NA,60.9068410462777,45.3629778672032,15.5438631790744,NA,NA,NA,NA,"MW","0",NA,NA,1,233,"Estonia",1994,1994,1994,1994.66301369863,"1994 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",3088,NA,NA,NA,NA,50,44,7,NA,NA,NA,NA,"MW","0",NA,NA,0,242,"Fiji",1974,1974,1974,1974,"1974 WFS","WFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2794,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,86,84.2,1.8,NA,NA,NA,NA,"MW","0","+",NA,1,246,"Finland",1989,1990,1989.49589041096,1990.08219178082,"1989-1990 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5589,NA,NA,NA,NA,74.8,69,5.8,NA,NA,NA,NA,"UW","0",NA,NA,0,250,"France",2010,2011,2010.41369863014,2011.08219178082,"2010 Enquête Fecond","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5589,NA,NA,NA,NA,80.4,74.1,6.3,NA,NA,NA,NA,"MW","0",NA,NA,0,250,"France",2010,2011,2010.41369863014,2011.08219178082,"2010 Enquête Fecond","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5568,NA,NA,NA,NA,19.8,19.3,0.5,NA,NA,NA,NA,"MW","0",NA,NA,0,262,"Djibouti",2012,2012,2012.45901639344,2012.75956284153,"2012 FHS","PAPFAM",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7580,NA,NA,NA,NA,6.11676702,6.11676702,0,NA,NA,NA,NA,"UW","0",NA,NA,0,268,"Georgia",2018,2018,2018.66575342466,2018.99726027397,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",7579,NA,NA,NA,NA,20.76504756,19.53285229,1.232195264,NA,NA,NA,NA,"UW","0",NA,NA,1,270,"Gambia",2018,2018,2018,2018.32602739726,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5434,"Contraceptive use questions were asked only among women with a partner.","Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,NA,30,30,0,NA,NA,NA,NA,"PW","0","+",NA,1,276,"Germany",2005,2005,2005.14246575342,2005.35890410959,"2005 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",7519,NA,NA,NA,NA,74.4,74.4,0,NA,NA,NA,NA,"MW","0",NA,NA,0,276,"Germany",2011,2011,2011.0301369863,2011.08219178082,"2011 FPB","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2707,NA,NA,NA,"Data pertain to women exposed to the risk of pregnancy.",72.9,NA,NA,NA,NA,"+",NA,"MW","0",NA,NA,0,28,"Antigua and Barbuda",1981,1981,1981,1981,"1981 CPS","CPS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5636,NA,NA,NA,NA,19.6999207647474,17.2164084793295,2.48351228541783,10.5730690901196,NA,NA,NA,"UW","0",NA,NA,1,288,"Ghana",2017,2018,2017.78630136986,2018.03835616438,"2017-2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5636,NA,NA,NA,NA,31.6581080142286,28.9434136602366,2.714694353992,33.36219084659,NA,NA,NA,"MW","0",NA,NA,1,288,"Ghana",2017,2018,2017.78630136986,2018.03835616438,"2017-2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2887,NA,"Modern methods include some cases of sterilisation for non-contraceptive reasons.",NA,"Data pertain to women who were sexually active during the month prior to the interview.",67.2,33.3,33.9,NA,NA,NA,NA,"SA","0","+",NA,1,300,"Greece",1999,1999,1999,1999.57808219178,"1999 FFS","FFS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7530,NA,NA,NA,NA,72,17.6,54.4,NA,NA,NA,NA,"MW","0",NA,NA,0,31,"Azerbaijan",2011,2011,2011.58082191781,2011.8301369863,"2011 DHS-NS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",6003,NA,NA,"Data pertain to urban centers with 2,000 or more people.",NA,47.4462689896612,47.2518767726339,0.194392217027301,NA,"Data pertain to urban centers with 2,000 or more people.",NA,NA,"UW","0",NA,NA,0,32,"Argentina",2013,2013,2013.32876712329,2013.49315068493,"2013 ENSSyR","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
