In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050,MW_1549_2051,MW_1549_2052,MW_1549_2053,MW_1549_2054,MW_1549_2055,MW_1549_2056,MW_1549_2057,MW_1549_2058,MW_1549_2059,MW_1549_2060,MW_1549_2061,MW_1549_2062,MW_1549_2063,MW_1549_2064,MW_1549_2065,MW_1549_2066,MW_1549_2067,MW_1549_2068,MW_1549_2069,MW_1549_2070,MW_1549_2071,MW_1549_2072,MW_1549_2073,MW_1549_2074,MW_1549_2075,MW_1549_2076,MW_1549_2077,MW_1549_2078,MW_1549_2079,MW_1549_2080,MW_1549_2081,MW_1549_2082,MW_1549_2083,MW_1549_2084,MW_1549_2085,MW_1549_2086,MW_1549_2087,MW_1549_2088,MW_1549_2089,MW_1549_2090,MW_1549_2091,MW_1549_2092,MW_1549_2093,MW_1549_2094,MW_1549_2095,MW_1549_2096,MW_1549_2097,MW_1549_2098,MW_1549_2099,MW_1549_2100
0,638,Reunion,49030.5402,50678.1194,52212.7667,53553.7608,54437.8213,55547.7199,56780.6073,58253.3593,60016.1633,61917.5538,63855.9853,65903.1957,68226.4249,70391.2852,71913.1466,72737.6021,73110.4919,73575.6974,74312.3315,75335.8133,76163.868,78089.8349,81484.63,84917.103,88309.4915,91561.2314,94827.3832,97890.6658,100597.1505,103233.5654,105489.3575,107063.9201,108208.1931,109074.2037,108791.6324,108264.1566,109261.0603,111439.4273,113705.1122,115223.9195,116111.1507,116684.3171,116796.2874,116536.0662,116404.3378,116618.9637,116040.9916,113567.0209,111859.2866,111581.3452,112270.059,113148.663,113146.9646,113742.2283,114679.3888,115485.2758,116168.1708,116971.4388,117602.818,117920.8523,117922.3353,117732.7991,117429.1067,116846.2078,116043.2496,115099.1214,114190.2522,113237.2129,112301.9562,111284.6074,110168.813,109054.2811,107900.6365,106786.6798,105706.952,104696.4799,103660.9563,102538.8654,101432.7569,100300.3515,99076.8304,99019.13966,98982.43941,98971.33537,98884.0172,98684.80636,98491.85965,98274.75504,97972.15389,97648.27576,97338.89955,97036.4337,96657.6902,96245.66711,95819.36255,95340.79363,94824.65293,94281.12185,93755.63714,93233.20712,92678.87079,92065.46074,91454.64953,90818.69344,90163.69059,89559.72692,88981.99138,88436.52251,87921.71714,87407.29904,86909.36572,86442.64829,86009.46842,85612.04989,85226.34657,84842.8186,84457.01352,84074.2038,83699.02809,83304.42601,82904.101,82502.87473,82082.82419,81627.42612,81150.49985,80668.48181,80180.80977,79675.34647,79139.48056,78587.2004,78016.31205
0,642,Romania,1397958.932,1423553.242,1435964.384,1434477.982,1415126.497,1380664.927,1340011.228,1310274.456,1323522.221,1337595.644,1347874.447,1356884.023,1413724.287,1521316.232,1621938.692,1703599.617,1772728.599,1812248.624,1826478.928,1856117.564,1906608.412,1967311.634,2016961.764,2047427.327,2073351.092,2099714.353,2125555.207,2134964.115,2124063.655,2115266.493,2119939.453,2136682.12,2155584.469,2165778.647,2166170.35,2148569.606,2114029.329,2074242.5,2038208.774,2005364.362,1973859.352,1948444.866,1937671.27,1933894.437,1930123.083,1924269.395,1919266.863,1904148.598,1877201.807,1853134.574,1837447.104,1833912.632,1849705.93,1864467.532,1864396.706,1860977.658,1853569.17,1843453.048,1831448.009,1817503.976,1804316.371,1794679.704,1789819.964,1787156.764,1779531.859,1763094.039,1742309.658,1719171.201,1693273.278,1666375.514,1640743.456,1617964.611,1596329.442,1574391.796,1552252.52,1530642.32,1509854.137,1488561.279,1466573.59,1444663.533,1423436.64,1412212.804,1401952.634,1391452.959,1380293.355,1368700.806,1357109.359,1345941.267,1334617.089,1322819.008,1311178.595,1300430.817,1289867.159,1278989.984,1267799.505,1255696.973,1242614.051,1228670.653,1214430.76,1200313.074,1186720.645,1173615.664,1160551.143,1147733.977,1135113.499,1122674.263,1110551.508,1098727.388,1087273.09,1076250.244,1065584.97,1055257.338,1045469.697,1036153.404,1027078.345,1018253.68,1009540.68,1000978.697,992589.7525,984165.1419,975654.1936,967138.7202,958629.603,949964.2596,941276.3863,932547.9404,923666.064,914713.0439,905618.3719,896367.7806,886991.3124
0,643,Russian Federation,11850251.09,12134187.83,12302247.87,12449811.56,12521531.38,12552032.08,12578926.25,12548683.38,12434492.47,12246071.31,11990682.37,11769000.26,11590188.72,11403093.03,11256987.61,11158553.47,11112522.74,11091950.68,11070874.02,11054384.77,11252825.85,11491112.74,11712644.71,12021884.3,12496152.33,12983715.71,13337359.03,13644504.08,14045310.48,14437576.03,14773584.69,15137650.77,15551558.67,15841074.87,15939191.67,15963253.97,15939847.36,15845169.25,15655605.93,15426412.16,15186473.51,14928370,14677091.89,14466503.61,14291817.87,14171984.42,14139524.58,14174833.45,14263352.82,14379440.06,14483616.13,14576682.36,14717561.61,14869199.33,15005195.34,15114462.43,15275182.74,15524906.8,15763436.2,15977803.28,16167962.13,16342989.05,16437038.65,16395357.65,16274368.7,16102471.85,15887922.41,15622363.06,15324434.43,15027143.83,14733974.29,14459030.63,14225014.43,14033307.94,13868887.73,13717874.92,13580626.02,13465844.37,13367347.25,13279895.38,13196680.12,13211768.03,13240165.26,13271754.27,13306860.86,13349602.2,13400826.93,13452415.09,13491575.85,13523132.24,13556353.33,13576318.6,13568787.98,13539811.45,13492217.8,13425146.62,13343692.63,13264261.18,13188643.52,13110206.24,13028805.4,12941439.29,12858177.96,12783004.93,12710158.21,12641517.51,12579882.64,12524875.97,12476742.62,12438657.39,12411838.34,12395165.24,12385490.38,12381699.2,12383177.58,12388293.08,12396558.21,12408561.7,12422297.57,12434681.42,12443316.8,12447655.87,12445879.24,12438614.37,12427975.22,12411250,12386502.77,12356274.09,12320977.15,12280008.72,12236190.4
0,646,Rwanda,282032.7503,299014.2076,315977.3318,333241.9831,350519.4006,367439.5172,383999.6585,400050.2116,415414.9219,430280.9094,445164.0495,460655.2311,477395.7381,496008.7544,516997.5406,540574.7814,566536.2968,594752.3311,625365.13,658639.9619,691585.2972,724649.3638,763034.5639,818635.6118,723490.8,635478.005,781911.5263,938123.6558,1013002.408,1053752.708,1091935.119,1115251.575,1138277.791,1165380.36,1192595.42,1214942.618,1233875.129,1251226.005,1269314.2,1290462.553,1315138.344,1341763.245,1368128.507,1393505.919,1419734.57,1449179.571,1483288.2,1521949.151,1565156.16,1613322.093,1664887.858,1717545.083,1770220.034,1820583.061,1865938.311,1908879.519,1950081.52,1990096.594,2028890.525,2065053.923,2100945.545,2137342.561,2169696.296,2201555.23,2236432.466,2272279.534,2305188.792,2335924.748,2368235.796,2402407.622,2439804.993,2477906.888,2514224.055,2551802.795,2588724.293,2623222.658,2657176.568,2691946.775,2730102.646,2767942.459,2803719.66,2833523.812,2861178.105,2886172.18,2910702.337,2935620.539,2959067.043,2979955.333,3005511.502,3031476.426,3052130.987,3074658.856,3093928.114,3109412.483,3125132.541,3139191.589,3149890.11,3159231.378,3169204.829,3174926.74,3180548.712,3187208.567,3193330.743,3200274.269,3205766.186,3210810.863,3214424.29,3218122.527,3222818.705,3227521.843,3233634.503,3238907.151,3243948.22,3249276.979,3251463.672,3251408.673,3252405.055,3256897.292,3260131.14,3263023.268,3262017.55,3253453.303,3246686.865,3242614.995,3235804.218,3229214.095,3222999.687,3212758.917,3202648.68,3195214.588,3187270.063
0,659,Saint Kitts and Nevis,4446.9059,4649.384,4867.8394,5047.3115,5183.188,5275.7999,5336.8694,5372.5149,5378.0055,5356.932,5343.1757,5355.0106,5351.1785,5312.3057,5246.1913,5165.4044,5080.187,4996.3322,4913.2358,4829.5467,4751.8902,4744.5054,4834.6078,4954.0325,5066.6945,5172.0878,5269.1312,5362.3803,5457.132,5550.3283,5640.622,5731.9755,5822.3228,5905.5752,5970.1935,6003.9954,6005.9432,5983.7071,5948.2855,5903.6494,5859.6831,5843.3823,5838.1726,5824.9106,5815.5115,5793.9219,5753.6188,5704.9814,5645.394,5571.7191,5498.467,5450.4923,5433.0691,5421.5306,5383.867,5283.5503,5197.3017,5169.9482,5144.49,5122.6037,5109.2023,5081.5553,5034.3625,4988.366,4946.8786,4915.9747,4873.5917,4807.8944,4741.8571,4683.3329,4635.8948,4586.2125,4527.3304,4463.775,4400.2577,4340.6401,4279.3437,4216.2909,4153.1798,4089.1842,4026.6945,3967.752367,3914.679167,3865.787761,3819.635931,3773.741359,3724.503028,3672.503189,3621.00866,3578.528115,3557.071246,3533.978782,3495.117475,3456.30006,3417.773095,3379.352471,3340.031896,3300.145334,3261.257706,3223.231606,3185.933845,3148.680168,3113.390719,3079.474889,3044.841378,3009.815562,2976.234907,2944.128741,2912.067547,2880.678202,2850.49157,2821.161268,2792.807451,2765.239787,2737.644229,2709.793282,2683.411392,2656.671959,2630.177268,2605.183658,2580.007664,2555.539361,2531.596243,2506.674369,2482.649443,2460.010199,2437.538626,2414.660318,2391.034137,2368.849609,2348.391016
0,660,Anguilla,778.9698,781.0635,784.9325,791.6777,809.1564,837.7532,868.4455,898.0502,923.2695,942.0036,951.741,955.2033,957.4593,959.4987,979.2594,1026.5127,1080.1768,1129.8256,1177.2853,1219.4106,1259.3944,1301.5074,1344.5159,1391.0806,1438.3958,1489.5935,1544.7301,1603.827,1662.7132,1722.3953,1780.5641,1840.2517,1903.1393,1966.8295,2024.4761,2065.187,2090.2387,2108.6273,2124.3821,2137.8025,2150.1441,2171.8663,2111.8775,2078.8012,2188.9934,2284.0795,2282.5601,2279.1005,2319.3275,2308.6964,2279.1746,2170.4715,2096.6431,2153.9061,2192.55,2209.0702,2207.4336,2196.2911,2180.7696,2149.2084,2106.6898,2063.8012,2013.7241,1958.8035,1906.7254,1854.7305,1808.7232,1764.2864,1721.3666,1684.2512,1649.3837,1617.8579,1589.4436,1562.9713,1536.1177,1508.0022,1479.9197,1451.1428,1423.2968,1396.7464,1368.091,1352.583378,1335.555567,1318.50646,1300.406479,1280.225792,1257.958004,1235.146407,1212.271707,1185.78261,1159.048888,1137.033788,1114.880896,1091.563708,1073.187009,1058.907864,1041.479897,1025.19461,1013.597232,1001.747688,989.8627133,977.6491173,965.7705063,954.872772,944.6332221,933.5519097,922.4657915,913.7821926,905.8283125,897.5014897,888.8441967,879.6515075,868.7964017,858.4882385,849.5591971,840.6464474,830.8717804,820.1754877,809.7545048,799.9036774,790.1734073,779.7801633,769.4956461,759.8958508,750.749741,741.985808,732.4784825,721.8574137,712.6359708,705.0434215,696.7174885
0,662,Saint Lucia,9105.6513,9397.454,9755.456,10172.4289,10639.9605,11153.7756,11699.3758,12136.6821,12407.4022,12595.532,12911.2469,13395.8197,13869.9301,14288.388,14641.5578,14959.7226,15276.0339,15597.2959,15849.4951,16007.4503,16119.5022,16338.0646,16696.7058,17046.8324,17369.9338,17710.1235,18095.5364,18523.0717,18877.8055,19157.6669,19449.9657,19811.8847,20223.871,20600.7322,20960.8719,21315.2686,21665.2756,21816.6584,21768.0325,21733.1162,21910.1759,22246.6629,22501.165,22698.1701,22856.0038,22992.6609,23077.3359,23097.9489,23076.8563,23030.6041,22956.4129,22859.2854,22757.6202,22670.7312,22604.3382,22502.6057,22313.607,22099.0886,21909.8381,21711.7659,21507.3599,21329.9162,21164.3484,20984.4434,20779.2028,20557.9267,20338.0045,20106.2148,19846.8454,19568.6735,19281.0499,18991.3225,18694.6782,18387.2013,18062.5308,17719.5072,17378.3045,17047.7631,16723.3266,16394.8341,16057.0485,15798.30068,15554.77034,15319.51362,15084.71608,14853.43896,14637.35414,14431.14331,14226.11991,14015.25463,13807.04883,13623.78216,13459.71539,13296.28449,13128.18349,12962.52763,12798.29486,12633.97545,12475.45346,12322.4181,12173.8732,12029.74532,11887.72133,11744.81201,11601.45288,11460.30885,11320.24879,11181.25793,11045.70467,10909.68222,10773.62209,10638.63103,10505.32933,10376.00558,10248.02418,10120.15124,9995.806115,9873.25427,9751.534321,9634.141625,9521.897907,9409.952717,9299.301698,9194.169023,9092.594468,8994.475797,8897.063138,8802.87537,8712.380219,8622.467464,8535.453268
0,666,Saint-Pierre-et-Miquelon,548.9699,553.4627,559.3583,570.74,583.1566,590.8561,595.4921,601.8976,612.1404,619.6512,624.519,629.5672,638.3396,651.7451,663.877,673.513,679.9445,683.0308,679.0646,669.4082,663.9367,660.5955,649.3847,629.1923,606.829,588.2987,573.6958,562.2638,556.0556,554.2064,547.3687,532.9426,519.6479,508.1809,504.4973,505.883,507.6342,509.1247,500.1663,484.3318,469.7641,460.6799,453.2857,442.9131,429.6649,420.5648,414.7393,410.6566,407.0949,398.6073,401.6085,416.653,428.6637,435.6967,437.364,437.5336,439.6676,441.9928,443.2133,443.0715,438.6002,429.4455,418.7026,405.9807,393.0768,380.4348,368.4831,357.7141,346.2883,334.2993,323.1724,313.5114,304.2214,296.3837,288.0211,281.0297,277.5007,276.1012,277.0781,279.3656,282.7485,284.4185293,284.1052582,282.3718388,279.6444716,276.9962173,273.6182953,269.2359177,265.0551141,261.8658364,258.4085453,253.1539996,246.6636825,239.6852401,232.1251426,224.9898634,218.2964754,211.0848584,204.5312687,198.4206173,192.7894696,187.138416,182.3987364,178.7262699,175.361418,172.8707052,170.3760566,167.2377085,164.5303853,162.5951534,160.7579847,159.67313,158.9069972,157.907536,156.6082357,155.1047114,153.9786189,152.6962844,151.4963974,149.9978133,147.7161834,145.808453,143.1438686,139.9038421,137.4060767,134.1867046,130.1632785,126.4539703,123.5365375,120.8965676,117.8831017
0,670,Saint Vincent and the Grenadines,8897.0894,9025.6736,9163.0621,9306.6438,9458.8223,9635.5403,9832.8088,10031.825,10225.1064,10418.1161,10616.6764,10864.6366,11046.2293,11159.8114,11234.1565,11301.4868,11385.9701,11496.7862,11633.0483,11791.6621,11976.5837,12194.8984,12423.0153,12625.1226,12786.5702,12918.6135,13045.3538,13173.0388,13296.0862,13406.628,13492.3991,13577.5443,13668.8496,13727.894,13747.196,13738.0762,13713.5528,13689.939,13669.373,13640.3993,13590.7856,13511.4346,13409.7775,13300.9882,13182.031,13061.8601,12936.0697,12801.6625,12656.964,12496.0206,12378.2519,12281.2898,12166.9296,12090.416,12058.9837,12050.9385,12033.7908,12014.9744,12004.8855,12000.1046,11995.1396,11968.9496,11896.1888,11788.533,11663.8428,11525.1244,11383.5891,11241.5643,11094.4675,10940.9138,10788.142,10631.4093,10460.4446,10282.4083,10109.3807,9941.7426,9779.4556,9628.8367,9487.1878,9349.3558,9212.0029,9143.71502,9083.300408,9031.794043,8984.967223,8940.600913,8893.112907,8837.604575,8771.69152,8695.43667,8613.670287,8528.928643,8438.152165,8339.153556,8233.105455,8119.734261,8006.872184,7901.846778,7801.747066,7703.405534,7609.458729,7519.777688,7432.343835,7347.194281,7265.554347,7188.196907,7113.484564,7042.155914,6974.884256,6910.082784,6846.907638,6786.336252,6727.967323,6670.441675,6614.777427,6562.152947,6510.927163,6459.626714,6409.957139,6360.100283,6310.630113,6261.616793,6209.832805,6157.034146,6104.017315,6050.003331,5995.594539,5938.829312,5881.860113,5825.795426,5768.234557
0,674,San Marino,1130.9124,1155.1862,1195.9414,1243.0818,1296.2505,1340.2275,1385.4449,1529.5904,1691.0385,1779.9572,1867.318,1945.4433,2015.456,2077.9006,2126.4305,2172.9994,2230.353,2281.4831,2335.3349,2392.3063,2445.8827,2495.9506,2537.1866,2583.4773,2636.4024,2681.9905,2721.5409,2763.5879,2804.6144,2853.2157,2905.3861,2946.7251,2978.3591,3006.4444,3043.3991,3084.7741,3122.0909,3157.38,3194.2086,3230.7141,3278.4725,3419.2728,3539.4534,3558.7537,3591.7383,3627.1715,3678.2921,3730.3672,3752.7578,3767.9486,3768.2785,3723.183,3667.0144,3621.5188,3592.3217,3605.4868,3640.8465,3668.0126,3684.6573,3702.3345,3719.7581,3729.3172,3717.5472,3695.8189,3678.2922,3665.2847,3651.3364,3629.0529,3594.0762,3548.3849,3501.8827,3448.856,3400.705,3355.0677,3300.1629,3248.066,3198.4179,3153.4865,3111.4298,3067.573,3031.2309,3033.920061,3036.272941,3042.411449,3047.025601,3059.431652,3074.179768,3080.115794,3080.914309,3084.00925,3091.770314,3095.05373,3096.929758,3102.644121,3102.190652,3095.366347,3091.093154,3087.130979,3078.406365,3068.506388,3058.780451,3047.871214,3035.530581,3024.162722,3013.870999,3002.375208,2991.647423,2983.786868,2978.504802,2975.096532,2969.232036,2966.754971,2969.854282,2970.627456,2969.637341,2972.986367,2978.967959,2983.140121,2986.13386,2987.136115,2986.464169,2987.851477,2988.221945,2990.4943,2997.135537,3000.849612,3001.001557,2996.652039,2991.651401,2987.922987,2985.040104
0,678,Sao Tome and Principe,6617.6688,6844.9521,7049.1044,7250.3572,7456.1433,7674.9576,7914.1883,8172.7209,8444.182,8718.0585,8986.2225,9244.6752,9517.1993,9799.4376,10110.9221,10384.0386,10623.0959,10901.7823,11212.5005,11538.3994,11907.6217,12267.0703,12585.6137,12924.3974,13291.7906,13700.0954,14145.5417,14621.0149,15123.8809,15632.9698,16121.0573,16554.1908,16942.6996,17311.294,17663.2888,18018.0058,18380.8392,18739.5239,19090.0979,19443.8324,19820.4638,20230.9813,20584.8962,20886.1411,21238.422,21660.4548,22168.1628,22753.4297,23387.1742,24056.1627,24901.3472,25846.623,26740.3837,27625.54,28442.6066,29142.6174,29698.7533,30314.0958,31039.8053,31727.4703,32371.4047,32963.9295,33437.3314,33826.9484,34270.0302,34778.4363,35361.5801,35989.606,36631.4638,37310.0974,38017.2594,38751.3551,39505.2771,40273.5641,41046.0989,41818.7528,42587.9745,43344.6626,44088.1687,44812.0769,45507.2589,46049.59178,46549.24006,47013.34534,47439.89689,47824.37818,48162.54471,48457.79888,48731.94464,49001.22508,49285.30356,49584.89226,49844.30045,50051.69995,50251.98488,50448.55067,50657.83883,50889.23208,51118.85501,51345.4531,51573.4236,51788.441,51989.32631,52180.70541,52360.02849,52533.08773,52703.05903,52867.66851,53015.94757,53147.20023,53269.36765,53371.1932,53447.32758,53506.70162,53545.90595,53564.64245,53563.72575,53549.37409,53531.55664,53502.68446,53461.26013,53406.92943,53347.14299,53281.96203,53204.84821,53114.70444,53019.49374,52925.27382,52826.96689,52723.86888,52619.99222
0,682,Saudi Arabia,264619.2508,277795.212,292625.3916,308958.2765,326263.7566,344126.959,362963.5727,383116.6639,404494.6561,426975.0717,450465.4693,475574.193,502649.4462,530918.9995,559456.4996,588065.8018,618617.6265,651818.0914,691936.6892,733655.6403,778826.5733,827132.649,878669.7238,933494.9588,992191.6683,1054821.664,1121030.006,1190768.88,1263985.422,1340505.378,1423469.543,1515495.615,1615146.265,1720822.536,1830036.576,1939829.413,2047124.562,2148564.258,2253438.165,2349962.375,2437570.721,2516253.664,2586722.265,2650423.384,2709223.381,2765720.397,2813596.762,2834454.81,2841428.987,2902605.569,3008164.92,3097248.977,3251113.657,3444612.264,3580845.577,3707102.45,3832170.783,3955352.859,4075608.143,4191017.262,4299315.821,4400225.837,4494321.844,4580985.925,4659864.617,4730410.387,4791267.535,4843440.751,4901780.535,4969871.002,5036393.464,5099000.184,5157142.718,5208350.35,5252415.329,5292084.016,5328584.997,5361742.512,5386957.174,5402439.812,5410711.705,5456636.367,5501236.674,5543066.44,5582109.022,5620083.308,5657396.673,5693992.69,5729185.423,5762975.132,5796192.145,5828829.347,5860863.676,5892610.972,5924477.442,5956684.653,5989843.143,6024388.915,6060268.865,6097601.439,6136431.961,6177397.471,6220152.095,6259581.945,6294663.467,6329152.387,6363866.343,6398760.842,6433881.81,6469378.999,6505413.008,6541742.605,6578238.445,6614970.346,6651399.648,6687404.546,6723105.371,6758868.37,6794785.189,6830814.089,6867079.243,6903652.378,6940679.81,6978087.833,7016115.357,7054840.429,7094348.883,7134527.343,7174901.769,7215530.431,7256652.634
0,686,Senegal,262055.6164,270011.9203,278022.4329,286107.4808,294133.3856,301794.1837,309032.8657,318360.2927,327690.8054,337646.3948,348419.0987,360167.7153,372951.4194,386775.0102,401694.6148,417954.5497,435787.8597,455045.2668,475521.3594,497223.9285,520187.7552,544380.8581,569623.8022,595627.0144,621938.9701,648186.2904,674256.151,700206.6271,726453.4258,753290.8946,780567.6387,807898.1449,835500.6319,861374.2655,885117.4707,908962.8866,932658.3466,955850.299,979121.3079,1002734.143,1026599.499,1048618.434,1073563.541,1104896.563,1143787.45,1185721.924,1229342.402,1274814.747,1322195.293,1370293.313,1418394.653,1466469.476,1514424.024,1559195.455,1599356.323,1638748.437,1678877.772,1719125.769,1758632.763,1796855.9,1834226.178,1871571.152,1909531.925,1948826.966,1990091.198,2033869.166,2080517.712,2132478.039,2192563.518,2258724.008,2328478.413,2401470.332,2476526.571,2552805.663,2630985.327,2711565.979,2794218.753,2877955.236,2961958.798,3046820.003,3133389.7,3169580.296,3204033.706,3236283.098,3266507.727,3295532.02,3323596.532,3350082.541,3374965.724,3398351.065,3420668.936,3443059.341,3465530.534,3488284.898,3511791.782,3535891.734,3560377.659,3585020.193,3610001.442,3635520.124,3660982.768,3686381.893,3711288.187,3734624.636,3756413.871,3777011.972,3796329.647,3814272.153,3830977.864,3846583.933,3861010.205,3874205.688,3886022.42,3896706.248,3905827.283,3913202.896,3919207.132,3923563.986,3926582.416,3928980.746,3930719.264,3931754.718,3932389.418,3932657.161,3932501.138,3931597.53,3930235.814,3929121.094,3927818.088,3925941.247,3923928.332
0,688,Serbia,650167.994,655619.1237,655302.6953,651139.1295,645339.4503,639826.6195,635041.1117,630194.1567,624371.1761,617184.7473,608952.9387,600382.0822,598545.9713,597509.5941,597187.8204,597821.0658,599683.9125,602622.7755,606324.9315,610900.8951,616372.6122,622105.1206,627950.9401,634399.8933,641382.3829,648410.2037,654906.5266,660549.8063,665261.5642,668759.4052,670879.5838,671810.7098,670527.8118,673800.222,675730.0574,677054.1725,678393.3885,679819.6954,681176.427,682279.4002,683308.987,684032.457,682571.9491,678994.1876,675219.8014,672046.4974,670603.7064,670982.2255,671797.4047,672713.6143,673645.1328,673934.5401,676743.1105,682065.5122,683930.0954,683273.7025,681735.7189,680271.7682,678718.1274,677116.2055,675288.219,672867.7685,669884.9095,666362.7454,662194.2975,657562.935,652483.6612,646301.5803,638702.8417,630262.6225,621390.7388,612008.1457,602236.2586,592124.0008,581504.2535,570423.4084,559089.9351,547951.3353,537035.7583,526021.3128,514807.6242,508852.576,502827.4161,497151.9063,491755.6646,486547.9183,481579.5303,476920.3714,472531.4655,468273.1503,464056.9914,459907.7898,455786.2346,451607.6943,447331.7762,442973.3564,438605.3102,434187.1297,429642.6289,425002.3684,420345.3961,415746.527,411316.6952,407088.1098,402934.2787,398807.4634,394716.8202,390628.3003,386539.1577,382516.1932,378594.279,374757.7974,370986.3869,367281.2282,363679.8159,360179.796,356762.4381,353418.3346,350146.1998,346921.2186,343747.6305,340620.278,337504.7558,334428.5068,331381.2048,328334.3249,325288.8753,322239.8689,319202.773,316162.2003,313081.8293
0,690,Seychelles,5179.1914,5371.9295,5618.2559,5884.4256,6163.3426,6463.4084,6781.6547,7106.0965,7412.2612,7693.4185,7951.8035,8176.6581,8367.1882,8520.1441,8634.2391,8722.9772,8800.5705,8867.2631,8986.0518,9123.3238,9283.4778,9443.8208,9593.2948,9757.4288,9944.6272,10170.6492,10415.9673,10641.6752,10870.9798,11120.2032,11379.9632,11641.6195,11895.1214,12104.4299,12275.7516,12425.1958,12571.8689,12714.7702,12869.6434,13033.5456,13194.572,13414.1226,13670.4885,13876.6659,14058.5038,14254.3538,14440.2207,14612.9604,14791.2607,14977.7849,15177.8422,15389.986,15699.3295,16109.9873,16542.7843,16978.1809,17371.346,17693.3293,17916.4348,18016.181,17982.7896,17894.3108,17837.5041,17794.4498,17732.2466,17655.3345,17589.3978,17510.4017,17403.7808,17280.5625,17138.2517,16989.0838,16827.4026,16635.7902,16434.6501,16238.6478,16016.6475,15780.2066,15555.9741,15316.7747,15052.7988,14961.80344,14877.01425,14795.15206,14711.02764,14632.02646,14559.74914,14487.15756,14420.05204,14359.08372,14298.01356,14238.90556,14186.45834,14137.92663,14091.95488,14048.11495,14000.22858,13949.45471,13898.993,13849.55743,13793.53298,13724.47922,13652.22679,13582.93121,13512.21261,13435.96739,13353.82362,13266.99668,13175.23958,13080.51589,12983.13895,12890.37505,12801.56404,12713.95733,12629.85198,12547.26061,12468.54465,12390.7092,12315.96356,12243.74634,12173.07805,12104.43739,12034.04622,11964.0403,11894.26171,11822.60119,11750.26656,11679.44032,11608.9062,11537.24849,11466.74275
0,694,Sierra Leone,118183.9754,120166.3834,122266.5858,124577.1663,127069.1722,129599.413,132138.2001,134828.7636,137729.1283,140761.7613,143888.0727,147067.1506,150344.7153,153767.8593,157277.2779,160873.1459,168458.5987,176702.6884,185303.3226,193968.625,206056.3936,212815.9045,213066.7757,216796.5329,221768.4015,226255.4487,231566.8403,238845.9989,245745.4171,251966.489,263090.0577,284088.637,306323.0512,324657.1237,341680.9668,357113.336,371430.0044,386283.3102,403076.4805,427485.4347,453247.8161,479839.5456,507462.7949,536198.4855,566222.6239,597386.1978,629879.5529,663728.9076,698506.8767,733514.8656,768190.0881,803564.4353,839284.7047,875363.4315,911441.2423,947104.3005,982633.1611,1017939.033,1051708.84,1083967.824,1115502.296,1146471.449,1177520.518,1208247.595,1238699.085,1269317.76,1299326.189,1328046.414,1355733.887,1383250.744,1410944.868,1437768.625,1463117.568,1487094.207,1510428.912,1532912.142,1554155.042,1573888.446,1592674.953,1610764.912,1628036.422,1639647.741,1650462.195,1660073.891,1668583.604,1676779.863,1684741.138,1691767.341,1698165.963,1703865.902,1709081.366,1713633.462,1718044.524,1722033.341,1725140.865,1728452.792,1731850.647,1734992.532,1737311.377,1738407.171,1738676.938,1738344.786,1737636.348,1736768.078,1734940.492,1732962.022,1731438.624,1729517.793,1727416.411,1724900.43,1721839.43,1718974.744,1716281.449,1713407.695,1709793.012,1705324.598,1701289.488,1697057.836,1692109.301,1687152.411,1682044.15,1676644.229,1670803.671,1664255.925,1657778.499,1651281.045,1644229.998,1636989.949,1629744.868,1622676.819,1615197.514
